drive_session,frame_num,cam_front_path,cam_left_path,cam_right_path,acceleration_x,acceleration_y,roll_angle,accelerator_pedal,brake_pressure,steering_angle_calculated
2,24967,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025066.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025066.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025066.png,0.5800000000000409,-0.1000000000000227,0.2000000000000028,18.8,0.0,-9.75
2,24968,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025067.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025067.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025067.png,0.5399999999999636,-0.0600000000000591,0.2250000000000085,18.8,0.0,-9.75
2,24969,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025068.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025068.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025068.png,0.6200000000000045,-0.0800000000000409,0.2250000000000085,18.8,0.0,-9.75
2,24970,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025069.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025069.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025069.png,0.7599999999999909,-0.0199999999999818,0.2250000000000085,18.8,0.0,-9.75
2,24971,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025070.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025070.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025070.png,0.7200000000000273,-0.1399999999999863,0.2250000000000085,18.8,0.0,-9.75
2,24972,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025071.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025071.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025071.png,0.7999999999999545,0.0399999999999636,0.2250000000000085,18.8,0.0,-9.75
2,24973,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025072.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025072.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025072.png,0.8799999999999955,-0.1399999999999863,0.2250000000000085,18.8,0.0,-9.75
2,24974,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025073.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025073.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025073.png,0.9199999999999592,-0.1599999999999681,0.2250000000000085,18.8,0.0,-9.75
2,24975,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025074.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025074.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025074.png,1.0599999999999454,-0.0199999999999818,0.2250000000000085,18.8,0.0,-9.9
2,24976,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025075.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025075.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025075.png,1.1000000000000227,-0.0199999999999818,0.2250000000000085,18.8,0.0,-10.05
2,24977,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025076.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025076.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025076.png,1.1599999999999682,-0.0800000000000409,0.2250000000000085,18.8,-0.3000000000000007,-10.2
2,24978,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025077.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025077.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025077.png,1.2200000000000273,-0.1200000000000045,0.2250000000000085,18.8,0.0,-10.5
2,24979,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025078.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025078.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025078.png,1.259999999999991,-0.1399999999999863,0.2250000000000085,18.8,0.0,-10.95
2,24980,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025079.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025079.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025079.png,1.3199999999999363,-0.1200000000000045,0.2250000000000085,18.8,0.0,-11.4
2,24981,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025080.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025080.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025080.png,1.419999999999959,-0.1200000000000045,0.2250000000000085,18.8,-0.3000000000000007,-11.85
2,24982,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025081.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025081.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025081.png,1.4600000000000364,-0.1000000000000227,0.2250000000000085,18.8,0.0,-12.3
2,24983,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025082.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025082.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025082.png,1.5,-0.0800000000000409,0.25,18.8,-0.3000000000000007,-12.6
2,24984,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025083.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025083.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025083.png,1.6200000000000043,-0.0600000000000591,0.25,18.8,0.0,-13.05
2,24985,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025084.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025084.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025084.png,1.6399999999999864,-0.0600000000000591,0.25,18.8,0.0,-13.35
2,24986,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025085.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025085.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025085.png,1.67999999999995,-0.0399999999999636,0.25,18.8,0.0,-13.5
2,24987,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025086.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025086.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025086.png,1.6599999999999682,-0.0600000000000591,0.25,18.8,0.0,-13.65
2,24988,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025087.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025087.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025087.png,1.759999999999991,0.0,0.2750000000000057,18.8,0.0,-13.65
2,24989,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025088.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025088.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025088.png,1.7999999999999543,-0.0399999999999636,0.2750000000000057,18.8,0.0,-13.8
2,24990,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025089.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025089.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025089.png,1.8600000000000136,-0.0399999999999636,0.2750000000000057,18.8,0.0,-13.8
2,24991,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025090.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025090.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025090.png,1.8600000000000136,-0.0800000000000409,0.2750000000000057,18.8,0.0,-13.8
2,24992,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025091.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025091.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025091.png,1.879999999999996,-0.1000000000000227,0.2750000000000057,18.8,0.0,-13.8
2,24993,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025092.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025092.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025092.png,1.8999999999999773,-0.0399999999999636,0.2750000000000057,18.8,0.0,-13.8
2,24994,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025093.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025093.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025093.png,1.8600000000000136,-0.0399999999999636,0.2750000000000057,18.8,-0.3000000000000007,-13.8
2,24995,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025094.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025094.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025094.png,1.8600000000000136,-0.0199999999999818,0.2750000000000057,18.8,-0.3000000000000007,-13.8
2,24996,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025095.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025095.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025095.png,1.8999999999999773,-0.0600000000000591,0.2750000000000057,18.8,-0.3000000000000007,-13.65
2,24997,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025096.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025096.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025096.png,1.9600000000000364,-0.0199999999999818,0.2750000000000057,18.8,0.0,-13.65
2,24998,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025097.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025097.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025097.png,2.019999999999982,-0.0399999999999636,0.2750000000000057,18.4,0.0,-13.65
2,24999,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025098.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025098.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025098.png,2.0,-0.0199999999999818,0.2750000000000057,18.0,0.0,-13.65
2,25000,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025099.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025099.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025099.png,1.919999999999959,-0.0199999999999818,0.25,17.6,0.0,-13.65
2,25001,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025100.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025100.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025100.png,1.9600000000000364,0.0,0.25,16.4,0.0,-13.65
2,25002,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025101.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025101.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025101.png,1.919999999999959,-0.0800000000000409,0.2250000000000085,15.6,0.0,-13.65
2,25003,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025102.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025102.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025102.png,1.919999999999959,-0.0199999999999818,0.2000000000000028,15.2,0.0,-13.65
2,25004,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025103.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025103.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025103.png,1.8999999999999773,-0.0600000000000591,0.2000000000000028,15.2,0.0,-13.65
2,25005,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025104.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025104.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025104.png,1.8999999999999773,0.0,0.1749999999999971,14.8,0.0,-13.65
2,25006,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025105.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025105.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025105.png,1.8600000000000136,-0.0800000000000409,0.1500000000000056,14.8,0.0,-13.65
2,25007,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025106.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025106.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025106.png,1.8199999999999363,-0.0199999999999818,0.125,14.4,0.0,-13.65
2,25008,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025107.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025107.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025107.png,1.7799999999999727,0.0,0.1000000000000085,14.4,-0.3000000000000007,-13.65
2,25009,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025108.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025108.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025108.png,1.6599999999999682,0.0,0.0750000000000028,14.4,0.0,-13.5
2,25010,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025109.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025109.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025109.png,1.6999999999999318,0.0199999999999818,0.0250000000000056,14.4,0.0,-13.5
2,25011,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025110.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025110.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025110.png,1.6599999999999682,0.0,0.0,14.4,0.0,-13.5
2,25012,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025111.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025111.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025111.png,1.6399999999999864,-0.0600000000000591,-0.0499999999999971,14.4,0.0,-13.5
2,25013,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025112.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025112.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025112.png,1.580000000000041,-0.1599999999999681,-0.0499999999999971,14.0,0.0,-13.5
2,25014,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025113.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025113.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025113.png,1.4800000000000182,-0.1399999999999863,-0.0999999999999943,14.0,0.0,-13.5
2,25015,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025114.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025114.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025114.png,1.4399999999999409,-0.1599999999999681,-0.0999999999999943,14.0,0.0,-13.5
2,25016,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025115.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025115.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025115.png,1.419999999999959,-0.1800000000000636,-0.125,14.0,0.0,-13.5
2,25017,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025116.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025116.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025116.png,1.3600000000000136,-0.1800000000000636,-0.1499999999999914,14.0,0.0,-13.5
2,25018,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025117.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025117.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025117.png,1.3799999999999957,-0.1200000000000045,-0.1749999999999971,13.6,-0.3000000000000007,-13.5
2,25019,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025118.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025118.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025118.png,1.2799999999999727,-0.0800000000000409,-0.1749999999999971,13.6,0.0,-13.5
2,25020,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025119.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025119.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025119.png,1.259999999999991,-0.1399999999999863,-0.1749999999999971,13.6,0.0,-13.5
2,25021,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025120.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025120.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025120.png,1.2799999999999727,-0.1200000000000045,-0.1749999999999971,13.6,0.0,-13.5
2,25022,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025121.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025121.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025121.png,1.17999999999995,-0.0800000000000409,-0.1749999999999971,13.6,0.0,-13.35
2,25023,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025122.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025122.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025122.png,1.1999999999999318,0.0,-0.2000000000000028,13.2,-0.3000000000000007,-13.2
2,25024,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025123.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025123.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025123.png,1.1200000000000043,-0.0199999999999818,-0.2249999999999943,13.2,0.0,-12.9
2,25025,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025124.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025124.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025124.png,1.17999999999995,0.0,-0.2249999999999943,13.2,-0.3000000000000007,-12.6
2,25026,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025125.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025125.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025125.png,1.1399999999999864,-0.1200000000000045,-0.2749999999999915,13.2,0.0,-12.15
2,25027,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025126.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025126.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025126.png,1.080000000000041,0.0,-0.2999999999999971,12.8,0.0,-11.85
2,25028,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025127.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025127.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025127.png,1.080000000000041,-0.1000000000000227,-0.3499999999999943,12.4,0.0,-11.55
2,25029,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025128.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025128.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025128.png,1.080000000000041,-0.1000000000000227,-0.3999999999999915,11.6,0.0,-10.95
2,25030,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025129.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025129.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025129.png,1.0399999999999636,-0.2000000000000454,-0.4249999999999971,10.8,0.0,-10.5
2,25031,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025130.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025130.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025130.png,1.0399999999999636,-0.1200000000000045,-0.4749999999999943,10.0,-0.3000000000000007,-10.2
2,25032,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025131.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025131.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025131.png,0.9199999999999592,-0.1399999999999863,-0.5499999999999972,9.2,0.0,-9.75
2,25033,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025132.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025132.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025132.png,0.9399999999999408,-0.2000000000000454,-0.5750000000000028,8.8,0.0,-9.3
2,25034,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025133.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025133.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025133.png,0.8600000000000136,-0.32000000000005,-0.625,8.8,0.0,-9.0
2,25035,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025134.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025134.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025134.png,0.8799999999999955,-0.2799999999999727,-0.6749999999999972,8.8,0.0,-8.55
2,25036,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025135.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025135.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025135.png,0.7200000000000273,-0.2599999999999909,-0.7249999999999943,8.4,0.0,-8.25
2,25037,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025136.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025136.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025136.png,0.6999999999999318,-0.2000000000000454,-0.75,8.4,-0.3000000000000007,-7.65
2,25038,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025137.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025137.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025137.png,0.67999999999995,-0.2799999999999727,-0.7999999999999972,8.0,0.0,-7.05
2,25039,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025138.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025138.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025138.png,0.6999999999999318,-0.3799999999999954,-0.8250000000000028,7.6,0.0,-6.45
2,25040,2center/camera_lidar/20190401_121727/camera/cam_front_center/20190401121727_camera_frontcenter_000025139.png,2left/camera_lidar/20190401_121727/camera/cam_front_left/20190401121727_camera_frontleft_000025139.png,2right/camera_lidar/20190401_121727/camera/cam_front_right/20190401121727_camera_frontright_000025139.png,0.5800000000000409,-0.3600000000000136,-0.8499999999999943,7.6,0.0,-5.7
